year,serial,pernum,asec_flag,weight,state_fips,age,sex,nativity,empstat,educ,hrs_work,earn_week,immigrant,employed,female,educ_cat,state_abb,state_name,ln_earn,earn_extreme
2000,31270,1,1,3617.2,51,26,2,1,10,60,NA,125,0,1,1,less_hs,VA,Virginia,4.8283137373023015,0
2000,31275,1,1,4377.84,51,63,2,1,10,73,40,320,0,1,1,hs,VA,Virginia,5.768320995793772,0
2000,31280,1,1,5424.67,51,35,2,1,10,60,40,308,0,1,1,less_hs,VA,Virginia,5.730099782973574,0
2000,31283,1,1,4504.36,51,33,2,1,10,81,40,523,0,1,1,some_college,VA,Virginia,6.259581464064923,0
2000,31296,1,1,3283.46,51,53,1,1,10,73,40,885,0,1,0,hs,VA,Virginia,6.785587645007929,0
2000,31296,2,1,3283.46,51,48,2,1,12,73,40,673,0,1,1,hs,VA,Virginia,6.511745329644728,0
2000,31322,1,1,1159.84,54,41,1,1,10,73,40,870,0,1,0,hs,WV,West Virginia,6.76849321164863,0
2000,31330,1,1,917.15,54,64,1,1,12,73,16,130,0,1,0,hs,WV,West Virginia,4.867534450455582,0
2000,31334,1,1,1139.82,54,43,1,1,10,73,40,590,0,1,0,hs,WV,West Virginia,6.380122536899765,0
2000,31334,2,1,1139.82,54,42,2,1,10,73,40,375,0,1,1,hs,WV,West Virginia,5.926926025970411,0
2000,31343,1,1,1036.3,54,38,1,5,10,123,40,1096,1,1,0,college_plus,WV,West Virginia,6.999422467507961,0
2000,31343,2,1,1036.3,54,36,2,5,10,111,24,519,1,1,1,college_plus,WV,West Virginia,6.251903883165888,0
2000,31344,1,1,1166.76,54,44,1,1,10,73,45,875,0,1,0,hs,WV,West Virginia,6.774223886357614,0
2000,31344,2,1,1166.76,54,44,2,1,10,73,12,62,0,1,1,hs,WV,West Virginia,4.127134385045092,0
2000,31355,1,1,1219.31,54,29,1,1,10,81,40,360,0,1,0,some_college,WV,West Virginia,5.886104031450156,0
2000,31355,2,1,1219.31,54,25,2,1,10,111,40,692,0,1,1,college_plus,WV,West Virginia,6.539585955617669,0
2000,31389,2,1,1191.3,54,44,2,1,10,73,40,673,0,1,1,hs,WV,West Virginia,6.511745329644728,0
2000,31391,1,1,600.4,54,60,1,5,10,111,40,916,1,1,0,college_plus,WV,West Virginia,6.82001636467413,0
2000,31391,2,1,600.4,54,43,2,1,10,123,40,1153,0,1,1,college_plus,WV,West Virginia,7.050122520269059,0
2000,31392,1,1,1082.67,54,35,2,1,10,73,40,454,0,1,1,hs,WV,West Virginia,6.118097198041348,0
2000,31392,2,1,1082.67,54,35,1,1,10,73,40,260,0,1,0,hs,WV,West Virginia,5.560681631015528,0
2000,31393,1,1,1068.43,54,45,2,1,10,73,40,288,0,1,1,hs,WV,West Virginia,5.662960480135946,0
2000,31407,1,1,1114.63,54,25,2,1,10,91,40,395,0,1,1,some_college,WV,West Virginia,5.978885764901122,0
2000,31421,2,1,1210.09,54,31,2,1,10,92,40,770,0,1,1,some_college,WV,West Virginia,6.646390514847729,0
2000,31433,1,1,1022.26,54,61,1,1,10,50,40,420,0,1,0,less_hs,WV,West Virginia,6.040254711277414,0
2000,31433,2,1,1022.26,54,48,2,1,10,50,5,40,0,1,1,less_hs,WV,West Virginia,3.6888794541139363,0
2000,31439,1,1,1022.26,54,52,1,1,10,73,40,850,0,1,0,hs,WV,West Virginia,6.745236349484363,0
2000,31443,1,1,513.47,54,44,1,1,10,73,40,850,0,1,0,hs,WV,West Virginia,6.745236349484363,0
2000,31443,2,1,513.47,54,38,2,5,10,73,32,165,1,1,1,hs,WV,West Virginia,5.10594547390058,0
2000,31448,1,1,1035.88,54,56,1,1,12,81,56,894,0,1,0,some_college,WV,West Virginia,6.795705775173514,0
2000,31452,1,1,1156.59,54,41,2,1,10,81,15,77,0,1,1,some_college,WV,West Virginia,4.343805421853684,0
2000,31452,3,1,1156.59,54,43,1,1,10,73,40,348,0,1,0,hs,WV,West Virginia,5.8522024797744745,0
2000,31488,1,1,1083.04,54,26,1,1,10,81,40,660,0,1,0,some_college,WV,West Virginia,6.492239835020471,0
2000,31488,2,1,1083.04,54,25,2,1,10,73,NA,49,0,1,1,hs,WV,West Virginia,3.8918202981106265,0
2000,31497,1,1,917.15,54,58,2,1,10,81,40,915,0,1,1,some_college,WV,West Virginia,6.818924065275521,0
2000,31506,3,1,1087.23,54,28,1,1,10,81,NA,156,0,1,0,some_college,WV,West Virginia,5.049856007249537,0
2000,31518,2,1,1022.67,54,48,2,1,10,81,40,560,0,1,1,some_college,WV,West Virginia,6.327936783729195,0
2000,31520,1,1,1022.67,54,48,1,1,10,73,40,700,0,1,0,hs,WV,West Virginia,6.551080335043404,0
2000,31521,2,1,1074.22,54,29,2,1,10,71,40,280,0,1,1,hs,WV,West Virginia,5.634789603169249,0
2000,31556,3,1,1011.54,54,34,2,1,10,92,NA,17,0,1,1,some_college,WV,West Virginia,2.833213344056216,0
2000,31557,2,1,1011.54,54,33,2,1,10,73,30,206,0,1,1,hs,WV,West Virginia,5.327876168789581,0
2000,31558,1,1,1142.55,54,42,1,1,10,73,40,400,0,1,0,hs,WV,West Virginia,5.991464547107982,0
2000,31566,1,1,1074.22,54,29,1,1,10,73,60,688,0,1,0,hs,WV,West Virginia,6.5337888379333435,0
2000,31566,2,1,1074.22,54,28,2,1,10,81,38,238,0,1,1,some_college,WV,West Virginia,5.472270673671475,0
2000,31568,1,1,1139.82,54,43,1,1,10,73,40,462,0,1,0,hs,WV,West Virginia,6.135564891081739,0
2000,31568,2,1,1139.82,54,44,2,1,10,91,40,464,0,1,1,some_college,WV,West Virginia,6.139884552226255,0
2000,31574,1,1,1157.79,54,33,1,1,10,73,40,559,0,1,0,hs,WV,West Virginia,6.326149473155099,0
2000,31581,1,1,1139.36,54,46,1,1,10,73,40,430,0,1,0,hs,WV,West Virginia,6.063785208687608,0
2000,31581,2,1,1139.36,54,43,2,1,10,92,40,332,0,1,1,some_college,WV,West Virginia,5.805134968916488,0
2000,31586,2,1,1833.57,54,56,1,1,10,73,32,320,0,1,0,hs,WV,West Virginia,5.768320995793772,0
2000,31587,1,1,2147.56,54,32,1,1,10,73,40,458,0,1,0,hs,WV,West Virginia,6.126869184114185,0
2000,31589,2,1,2022.26,54,30,2,1,10,73,40,260,0,1,1,hs,WV,West Virginia,5.560681631015528,0
2000,31590,1,1,1106.03,54,35,2,1,10,73,40,451,0,1,1,hs,WV,West Virginia,6.111467339502679,0
2000,31591,1,1,1106.13,54,53,1,1,10,73,40,590,0,1,0,hs,WV,West Virginia,6.380122536899765,0
2000,31613,1,1,1382.4,54,25,1,1,10,73,60,870,0,1,0,hs,WV,West Virginia,6.76849321164863,0
2000,31617,1,1,1109.29,54,34,1,1,10,73,40,300,0,1,0,hs,WV,West Virginia,5.703782474656201,0
2000,31623,1,1,1106.48,54,43,1,1,10,73,NA,500,0,1,0,hs,WV,West Virginia,6.214608098422191,0
2000,31623,2,1,1106.48,54,35,2,1,10,91,40,451,0,1,1,some_college,WV,West Virginia,6.111467339502679,0
2000,31640,1,1,1036.3,54,47,1,1,10,73,40,786,0,1,0,hs,WV,West Virginia,6.666956792429207,0
2000,31648,2,1,1139.82,54,41,2,1,10,125,45,785,0,1,1,college_plus,WV,West Virginia,6.665683717782408,0
2000,31650,1,1,1219.31,54,36,1,1,12,73,40,450,0,1,0,hs,WV,West Virginia,6.1092475827643655,0
2000,31650,2,1,1219.31,54,26,2,1,12,50,38,200,0,1,1,less_hs,WV,West Virginia,5.298317366548036,0
2000,31666,1,1,991.4,54,27,1,1,12,73,40,300,0,1,0,hs,WV,West Virginia,5.703782474656201,0
2000,31666,2,1,991.35,54,25,1,1,10,40,40,213,0,1,0,less_hs,WV,West Virginia,5.3612921657094255,0
2000,31675,3,1,1494.04,54,25,1,1,12,73,42,375,0,1,0,hs,WV,West Virginia,5.926926025970411,0
2000,31676,1,1,1180.8,54,53,1,1,12,81,40,162,0,1,0,some_college,WV,West Virginia,5.087596335232384,0
2000,31696,1,1,1002.7,54,54,2,1,10,81,61,402,0,1,1,some_college,WV,West Virginia,5.996452088619021,0
2000,31715,1,1,1139.82,54,40,2,1,12,81,40,233,0,1,1,some_college,WV,West Virginia,5.4510384535657,0
2000,31767,2,1,1128.86,54,42,2,1,10,73,50,92,0,1,1,hs,WV,West Virginia,4.5217885770490405,0
2000,31774,1,1,968.67,54,53,1,1,10,81,40,786,0,1,0,some_college,WV,West Virginia,6.666956792429207,0
2000,31778,2,1,901.15,54,57,2,1,10,91,40,220,0,1,1,some_college,WV,West Virginia,5.393627546352362,0
2000,31816,1,1,1101.88,54,47,2,1,10,92,40,865,0,1,1,some_college,WV,West Virginia,6.762729506931879,0
2000,31819,1,1,998.44,54,51,2,1,10,73,40,403,0,1,1,hs,WV,West Virginia,5.998936561946683,0
2000,31820,1,1,942.24,54,61,1,2,10,111,15,140,0,1,0,college_plus,WV,West Virginia,4.941642422609304,0
2000,31820,2,1,942.24,54,61,2,1,10,111,40,943,0,1,1,college_plus,WV,West Virginia,6.849066282633458,0
2000,31821,1,1,1101.88,54,53,1,1,10,125,42,2885,0,1,0,college_plus,WV,West Virginia,7.9672801789422,0
2000,31822,1,1,1086.84,54,46,2,1,10,91,40,286,0,1,1,some_college,WV,West Virginia,5.655991810819852,0
2000,31823,1,1,984.81,54,50,1,1,10,73,40,786,0,1,0,hs,WV,West Virginia,6.666956792429207,0
2000,31873,1,1,1100.2,54,47,2,1,10,73,36,206,0,1,1,hs,WV,West Virginia,5.327876168789581,0
2000,31876,2,1,837.44,54,33,1,1,10,81,40,559,0,1,0,some_college,WV,West Virginia,6.326149473155099,0
2000,31877,1,1,1017.81,54,36,2,1,10,81,20,103,0,1,1,some_college,WV,West Virginia,4.634728988229636,0
2000,31877,2,1,1017.81,54,34,1,1,10,91,40,280,0,1,0,some_college,WV,West Virginia,5.634789603169249,0
2000,31880,1,1,1137.77,54,25,1,1,10,111,48,290,0,1,0,college_plus,WV,West Virginia,5.66988092298052,0
2000,31881,1,1,968.28,54,45,1,1,10,73,40,483,0,1,0,hs,WV,West Virginia,6.180016653652572,0
2000,31882,1,1,968.28,54,54,1,1,10,30,55,462,0,1,0,less_hs,WV,West Virginia,6.135564891081739,0
2000,31919,2,1,1370.06,54,46,1,1,10,81,40,673,0,1,0,some_college,WV,West Virginia,6.511745329644728,0
2000,31921,1,1,984.81,54,53,2,1,10,73,NA,302,0,1,1,hs,WV,West Virginia,5.71042701737487,0
2000,31924,2,1,1119.48,54,43,2,1,10,73,25,175,0,1,1,hs,WV,West Virginia,5.1647859739235145,0
2000,31988,1,1,1017.91,54,53,1,1,10,73,70,550,0,1,0,hs,WV,West Virginia,6.309918278226516,0
2000,31994,2,1,1004.83,54,46,2,1,10,40,NA,200,0,1,1,less_hs,WV,West Virginia,5.298317366548036,0
2000,31995,1,1,1128.86,54,46,1,1,10,111,40,980,0,1,0,college_plus,WV,West Virginia,6.887552571664617,0
2000,31995,2,1,1128.86,54,43,2,1,10,123,40,1153,0,1,1,college_plus,WV,West Virginia,7.050122520269059,0
2000,31996,4,1,1017.81,54,37,2,1,10,60,15,77,0,1,1,less_hs,WV,West Virginia,4.343805421853684,0
2000,32025,1,1,985.21,54,57,1,1,10,123,38,538,0,1,0,college_plus,WV,West Virginia,6.2878585601617845,0
2000,32025,2,1,985.21,54,54,2,1,10,81,NA,231,0,1,1,some_college,WV,West Virginia,5.442417710521793,0
2000,32029,3,1,943.43,54,34,1,1,10,73,40,230,0,1,0,hs,WV,West Virginia,5.438079308923196,0
2000,32032,1,1,1059.94,54,33,1,1,10,73,40,600,0,1,0,hs,WV,West Virginia,6.396929655216146,0
2000,32032,2,1,1059.94,54,29,2,1,10,81,45,450,0,1,1,some_college,WV,West Virginia,6.1092475827643655,0
2000,32076,1,1,1018.22,54,36,2,1,10,73,NA,320,0,1,1,hs,WV,West Virginia,5.768320995793772,0
2000,32076,2,1,1018.22,54,35,1,1,10,73,NA,400,0,1,0,hs,WV,West Virginia,5.991464547107982,0
2000,32089,3,1,1233.83,54,27,1,1,10,81,40,350,0,1,0,some_college,WV,West Virginia,5.857933154483459,0
2000,32090,1,1,1233.83,54,28,1,1,10,111,35,462,0,1,0,college_plus,WV,West Virginia,6.135564891081739,0
2000,32091,2,1,1086.84,54,49,2,1,10,81,NA,245,0,1,1,some_college,WV,West Virginia,5.501258210544727,0
2000,32094,1,1,1087.27,54,46,1,1,10,91,NA,1346,0,1,0,some_college,WV,West Virginia,7.204892510204673,0
2000,32094,2,1,1087.27,54,45,2,1,10,91,40,346,0,1,1,some_college,WV,West Virginia,5.846438775057725,0
2000,32119,1,1,1128.86,54,44,1,1,10,73,60,923,0,1,0,hs,WV,West Virginia,6.827629234502852,0
2000,32120,1,1,993.49,54,33,2,1,10,73,36,180,0,1,1,hs,WV,West Virginia,5.19295685089021,0
2000,32120,2,1,993.49,54,42,1,1,10,81,45,240,0,1,0,some_college,WV,West Virginia,5.480638923341991,0
2000,32144,2,1,984.81,54,53,2,1,10,91,37,259,0,1,1,some_college,WV,West Virginia,5.556828061699537,0
2000,32144,3,1,1197.55,54,25,2,1,10,111,12,60,0,1,1,college_plus,WV,West Virginia,4.0943445622221,0
2000,32165,2,1,981.28,54,50,2,1,10,111,40,462,0,1,1,college_plus,WV,West Virginia,6.135564891081739,0
2000,32167,1,1,1017.81,54,43,1,1,10,73,50,1200,0,1,0,hs,WV,West Virginia,7.090076835776092,0
2000,32167,2,1,1017.81,54,35,2,1,10,73,50,507,0,1,1,hs,WV,West Virginia,6.2285110035911835,0
2000,32168,1,1,1031.47,54,40,1,1,10,111,44,616,0,1,0,college_plus,WV,West Virginia,6.423246963533519,0
2000,32168,2,1,1031.47,54,39,2,1,10,123,40,1153,0,1,1,college_plus,WV,West Virginia,7.050122520269059,0
2000,32176,1,1,984.81,54,55,1,1,10,123,NA,1154,0,1,0,college_plus,WV,West Virginia,7.050989447068045,0
2000,32176,2,1,984.81,54,53,2,1,10,123,NA,865,0,1,1,college_plus,WV,West Virginia,6.762729506931879,0
2000,32200,1,1,993.89,54,35,1,1,10,73,40,786,0,1,0,hs,WV,West Virginia,6.666956792429207,0
2000,32215,1,1,1004.42,54,47,1,1,10,73,40,786,0,1,0,hs,WV,West Virginia,6.666956792429207,0
2000,32215,2,1,1004.42,54,45,2,1,10,91,NA,206,0,1,1,some_college,WV,West Virginia,5.327876168789581,0
2000,32239,1,1,2462.81,37,26,1,1,10,71,40,673,0,1,0,hs,NC,North Carolina,6.511745329644728,0
2000,32252,1,1,2095.93,37,51,2,1,10,111,55,808,0,1,1,college_plus,NC,North Carolina,6.694562058521095,0
2000,32259,1,1,2537.74,37,25,2,1,10,111,40,414,0,1,1,college_plus,NC,North Carolina,6.025865973825314,0
2000,32264,1,1,2537.74,37,38,1,1,10,71,24,120,0,1,0,hs,NC,North Carolina,4.787491742782046,0
2000,32280,1,1,3233.17,37,40,1,1,10,73,40,265,0,1,0,hs,NC,North Carolina,5.579729825986222,0
2000,32283,1,1,2344.79,37,52,1,1,12,73,35,245,0,1,0,hs,NC,North Carolina,5.501258210544727,0
2000,32287,1,1,2700.9,37,43,1,1,10,50,40,322,0,1,0,less_hs,NC,North Carolina,5.7745515455444085,0
2000,32296,1,1,3233.17,37,37,2,1,10,73,36,312,0,1,1,hs,NC,North Carolina,5.7430031878094825,0
2000,32296,3,1,2181.94,37,63,1,1,10,10,24,90,0,1,0,less_hs,NC,North Carolina,4.499809670330265,0
2000,32314,2,1,2136.49,37,46,2,1,10,111,40,692,0,1,1,college_plus,NC,North Carolina,6.539585955617669,0
2000,32315,1,1,1846.54,37,55,1,1,10,73,40,520,0,1,0,hs,NC,North Carolina,6.253828811575473,0
2000,32331,1,1,2112.73,37,52,2,1,10,91,47,1496,0,1,1,some_college,NC,North Carolina,7.310550158534422,0
2000,32331,2,1,2112.73,37,54,1,1,10,92,NA,692,0,1,0,some_college,NC,North Carolina,6.539585955617669,0
2000,32332,1,1,2491.8,37,27,2,1,10,123,40,551,0,1,1,college_plus,NC,North Carolina,6.311734809152915,0
2000,32333,1,1,2113.23,37,33,2,1,12,81,40,257,0,1,1,some_college,NC,North Carolina,5.54907608489522,0
2000,32336,1,1,2495.36,37,35,2,1,10,111,40,923,0,1,1,college_plus,NC,North Carolina,6.827629234502852,0
2000,32336,2,1,2495.36,37,34,1,1,10,81,35,635,0,1,0,some_college,NC,North Carolina,6.453624998892692,0
2000,32357,2,1,2261.22,37,35,2,5,10,81,40,1523,1,1,1,some_college,NC,North Carolina,7.328437352895162,0
2000,32358,1,1,2135.18,37,55,2,1,12,73,36,225,0,1,1,hs,NC,North Carolina,5.41610040220442,0
2000,32358,2,1,2135.18,37,57,1,1,10,81,50,525,0,1,0,some_college,NC,North Carolina,6.263398262591624,0
2000,32362,1,1,3024.27,37,34,1,1,10,73,80,500,0,1,0,hs,NC,North Carolina,6.214608098422191,0
2000,32362,2,1,3024.27,37,34,2,1,10,92,40,404,0,1,1,some_college,NC,North Carolina,6.0014148779611505,0
2000,32363,2,1,2306.57,37,33,2,1,12,111,NA,269,0,1,1,college_plus,NC,North Carolina,5.594711379601839,0
2000,32364,1,1,2328.34,37,52,1,1,10,92,40,800,0,1,0,some_college,NC,North Carolina,6.684611727667927,0
2000,32403,1,1,1200.58,37,43,1,1,10,81,40,892,0,1,0,some_college,NC,North Carolina,6.79346613258001,0
2000,32403,2,1,1200.58,37,43,2,1,10,81,23,282,0,1,1,some_college,NC,North Carolina,5.641907070938114,0
2000,32405,1,1,2267.89,37,33,1,1,10,111,55,1134,0,1,0,college_plus,NC,North Carolina,7.033506484287697,0
2000,32422,1,1,2205.47,37,30,1,1,10,111,50,596,0,1,0,college_plus,NC,North Carolina,6.39024066706535,0
2000,32422,2,1,2205.47,37,27,2,1,10,111,50,415,0,1,1,college_plus,NC,North Carolina,6.028278520230698,0
2000,32425,1,1,2168.07,37,28,1,1,10,111,42,524,0,1,0,college_plus,NC,North Carolina,6.261491684321042,0
2000,32482,1,1,2458.86,37,38,1,1,10,92,40,1212,0,1,0,some_college,NC,North Carolina,7.10002716662926,0
2000,32483,2,1,2365.06,37,33,1,1,10,91,40,800,0,1,0,some_college,NC,North Carolina,6.684611727667927,0
2000,32511,2,1,2302.06,37,25,1,1,10,123,50,646,0,1,0,college_plus,NC,North Carolina,6.470799503782602,0
2000,32513,1,1,2982.97,37,51,2,1,10,111,40,467,0,1,1,college_plus,NC,North Carolina,6.1463292576688975,0
2000,32513,2,1,2982.97,37,52,1,1,10,111,60,962,0,1,0,college_plus,NC,North Carolina,6.8690144506657065,0
2000,32514,1,1,2049.14,37,51,2,1,10,111,40,442,0,1,1,college_plus,NC,North Carolina,6.091309882077698,0
2000,32514,2,1,2049.14,37,52,1,1,10,111,60,1154,0,1,0,college_plus,NC,North Carolina,7.050989447068045,0
2000,32533,1,1,2253.24,37,38,1,1,10,123,43,923,0,1,0,college_plus,NC,North Carolina,6.827629234502852,0
2000,32533,2,1,2850.72,37,47,1,1,10,123,40,1827,0,1,0,college_plus,NC,North Carolina,7.510430556378006,0
2000,32534,1,1,2458.86,37,37,1,1,10,111,50,1154,0,1,0,college_plus,NC,North Carolina,7.050989447068045,0
2000,32545,1,1,2463.1,37,47,1,1,10,125,NA,923,0,1,0,college_plus,NC,North Carolina,6.827629234502852,0
2000,32545,2,1,2463.1,37,42,2,1,10,111,20,280,0,1,1,college_plus,NC,North Carolina,5.634789603169249,0
2000,32564,1,1,1846.54,37,57,1,1,10,73,40,694,0,1,0,hs,NC,North Carolina,6.542471960506805,0
2000,32574,1,1,2205.47,37,30,1,1,10,124,50,962,0,1,0,college_plus,NC,North Carolina,6.8690144506657065,0
2000,32574,2,1,2205.47,37,29,2,1,10,124,NA,962,0,1,1,college_plus,NC,North Carolina,6.8690144506657065,0
2000,32576,1,1,2302.06,37,27,1,1,10,111,40,669,0,1,0,college_plus,NC,North Carolina,6.505784060128229,0
2000,32576,2,1,2302.06,37,28,2,3,10,81,40,400,0,1,1,some_college,NC,North Carolina,5.991464547107982,0
2000,32613,1,1,1243.71,37,51,1,5,10,20,40,554,1,1,0,less_hs,NC,North Carolina,6.317164686747284,0
2000,32615,1,1,1897.59,37,57,1,1,10,40,56,1100,0,1,0,less_hs,NC,North Carolina,7.003065458786462,0
2000,32617,2,1,2092.87,37,33,2,1,10,40,48,461,0,1,1,less_hs,NC,North Carolina,6.133398042996649,0
2000,32627,1,1,1978.36,37,49,1,1,10,92,40,577,0,1,0,some_college,NC,North Carolina,6.3578422665081,0
2000,32627,2,1,1978.36,37,50,2,1,10,73,40,531,0,1,1,hs,NC,North Carolina,6.274762021241939,0
2000,32635,1,1,2144.1,37,42,1,1,10,40,40,320,0,1,0,less_hs,NC,North Carolina,5.768320995793772,0
2000,32642,1,1,2728.63,37,26,1,1,10,73,40,406,0,1,0,hs,NC,North Carolina,6.0063531596017325,0
2000,32648,1,1,2378.03,37,48,1,1,10,73,40,519,0,1,0,hs,NC,North Carolina,6.251903883165888,0
2000,32648,2,1,2378.03,37,40,2,1,10,73,40,519,0,1,1,hs,NC,North Carolina,6.251903883165888,0
2000,32649,1,1,2115.91,37,56,1,1,10,111,55,1000,0,1,0,college_plus,NC,North Carolina,6.907755278982137,0
2000,32649,2,1,2115.91,37,49,2,1,10,73,40,550,0,1,1,hs,NC,North Carolina,6.309918278226516,0
2000,32650,1,1,2092.87,37,32,1,1,10,111,55,1154,0,1,0,college_plus,NC,North Carolina,7.050989447068045,0
2000,32650,2,1,2092.87,37,32,2,1,10,73,40,423,0,1,1,hs,NC,North Carolina,6.0473721790462776,0
2000,32654,1,1,2138.54,37,39,2,1,10,123,30,1154,0,1,1,college_plus,NC,North Carolina,7.050989447068045,0
2000,32654,2,1,2138.54,37,39,1,1,10,111,50,1154,0,1,0,college_plus,NC,North Carolina,7.050989447068045,0
2000,32655,1,1,2729.74,37,36,2,1,10,40,40,389,0,1,1,less_hs,NC,North Carolina,5.963579343618446,0
2000,32655,2,1,2729.74,37,35,1,1,10,73,40,855,0,1,0,hs,NC,North Carolina,6.75110146893676,0
2000,32663,1,1,2039.76,37,50,2,1,10,73,35,245,0,1,1,hs,NC,North Carolina,5.501258210544727,0
2000,32682,1,1,2413.99,37,30,2,1,10,81,30,267,0,1,1,some_college,NC,North Carolina,5.58724865840025,0
2000,32682,2,1,2413.99,37,37,1,1,10,73,40,480,0,1,0,hs,NC,North Carolina,6.173786103901937,0
2000,32684,1,1,2250.12,37,27,2,1,12,111,40,692,0,1,1,college_plus,NC,North Carolina,6.539585955617669,0
2000,32701,1,1,2472.47,37,33,1,1,10,111,NA,2885,0,1,0,college_plus,NC,North Carolina,7.9672801789422,0
2000,32743,2,1,1473.08,37,54,1,1,10,81,20,92,0,1,0,some_college,NC,North Carolina,4.5217885770490405,0
2000,32745,1,1,2513.78,37,45,1,1,10,92,50,1442,0,1,0,some_college,NC,North Carolina,7.273786317844895,0
2000,32745,2,1,2513.78,37,44,2,1,10,92,37,615,0,1,1,some_college,NC,North Carolina,6.421622267806518,0
2000,32775,2,1,2159.61,37,54,2,1,10,73,40,380,0,1,1,hs,NC,North Carolina,5.940171252720432,0
2000,32776,1,1,2616.93,37,30,2,1,10,111,50,577,0,1,1,college_plus,NC,North Carolina,6.3578422665081,0
2000,32777,1,1,2206.37,37,36,2,1,10,111,40,457,0,1,1,college_plus,NC,North Carolina,6.124683390894205,0
2000,32778,1,1,2513.78,37,47,1,1,10,73,40,596,0,1,0,hs,NC,North Carolina,6.39024066706535,0
2000,32778,2,1,2513.78,37,43,2,1,10,73,30,269,0,1,1,hs,NC,North Carolina,5.594711379601839,0
2000,32784,1,1,2543.07,37,28,2,1,10,60,40,300,0,1,1,less_hs,NC,North Carolina,5.703782474656201,0
2000,32797,1,1,2553.43,37,27,2,1,10,73,28,150,0,1,1,hs,NC,North Carolina,5.0106352940962555,0
2000,32798,1,1,2035.82,37,51,1,1,10,81,50,1385,0,1,0,some_college,NC,North Carolina,7.233455418621439,0
2000,32799,1,1,2314.21,37,42,1,1,10,111,40,600,0,1,0,college_plus,NC,North Carolina,6.396929655216146,0
2000,32799,2,1,2314.21,37,43,2,1,10,123,40,1058,0,1,1,college_plus,NC,North Carolina,6.964135612418245,0
2000,32834,1,1,2500.58,37,48,1,1,10,73,40,1154,0,1,0,hs,NC,North Carolina,7.050989447068045,0
2000,32834,2,1,2500.58,37,44,2,1,10,111,40,1558,0,1,1,college_plus,NC,North Carolina,7.351158226430694,0
2000,32834,3,1,3637.67,37,27,1,1,10,73,40,593,0,1,0,hs,NC,North Carolina,6.385194398997726,0
2000,32841,1,1,2409.87,37,34,1,1,10,73,40,344,0,1,0,hs,NC,North Carolina,5.840641657373398,0
2000,32855,1,1,2091.3,37,57,1,1,10,92,40,1000,0,1,0,some_college,NC,North Carolina,6.907755278982137,0
2000,32855,2,1,2091.3,37,54,2,1,10,111,40,423,0,1,1,college_plus,NC,North Carolina,6.0473721790462776,0
2000,32856,2,1,2414.77,37,30,2,1,10,73,30,300,0,1,1,hs,NC,North Carolina,5.703782474656201,0
2000,32857,1,1,2091.3,37,51,2,1,10,111,50,1569,0,1,1,college_plus,NC,North Carolina,7.358193752733032,0
2000,32869,2,1,2513.78,37,44,2,1,10,73,45,400,0,1,1,hs,NC,North Carolina,5.991464547107982,0
2000,32870,1,1,2315.73,37,61,2,1,10,111,48,1000,0,1,1,college_plus,NC,North Carolina,6.907755278982137,0
2000,32872,1,1,2409.87,37,33,1,1,10,73,50,700,0,1,0,hs,NC,North Carolina,6.551080335043404,0
2000,32883,2,1,2180.06,37,59,2,1,10,73,37,404,0,1,1,hs,NC,North Carolina,6.0014148779611505,0
2000,32884,1,1,2479.15,37,37,2,1,10,50,36,228,0,1,1,less_hs,NC,North Carolina,5.429345628954441,0
2000,32885,2,1,2035.82,37,54,2,1,10,81,40,640,0,1,1,some_college,NC,North Carolina,6.461468176353717,0
2000,32885,3,1,2387.03,37,28,1,1,10,111,40,1826,0,1,0,college_plus,NC,North Carolina,7.509883061154913,0
2000,32886,2,1,2303.11,37,60,1,1,10,30,40,440,0,1,0,less_hs,NC,North Carolina,6.0867747269123065,0
2000,32887,1,1,2414.77,37,34,2,1,10,81,20,380,0,1,1,some_college,NC,North Carolina,5.940171252720432,0
2000,32887,2,1,2414.77,37,36,1,1,10,73,40,420,0,1,0,hs,NC,North Carolina,6.040254711277414,0
2000,32917,1,1,1940.09,37,55,2,1,10,111,48,663,0,1,1,college_plus,NC,North Carolina,6.4967749901858625,0
2000,32918,1,1,2091.3,37,53,2,1,10,81,35,299,0,1,1,some_college,NC,North Carolina,5.700443573390687,0
2000,32919,1,1,2414.77,37,36,1,1,10,73,40,510,0,1,0,hs,NC,North Carolina,6.234410725718371,0
2000,32930,2,1,2180.06,37,55,2,1,10,73,40,577,0,1,1,hs,NC,North Carolina,6.3578422665081,0
2000,32937,1,1,2168.29,37,27,1,1,10,40,NA,550,0,1,0,less_hs,NC,North Carolina,6.309918278226516,0
2000,32938,1,1,2809.03,37,37,1,1,10,73,60,840,0,1,0,hs,NC,North Carolina,6.733401891837359,0
2000,32938,2,1,2809.03,37,38,2,1,10,111,40,400,0,1,1,college_plus,NC,North Carolina,5.991464547107982,0
2000,32939,1,1,2159.61,37,54,1,1,10,123,NA,969,0,1,0,college_plus,NC,North Carolina,6.876264611890766,0
2000,32939,2,1,2159.61,37,54,2,1,10,123,NA,1108,0,1,1,college_plus,NC,North Carolina,7.010311867307229,0
2000,32943,1,1,2300.59,37,40,2,1,10,81,NA,122,0,1,1,some_college,NC,North Carolina,4.804021044733257,0
2000,32951,2,1,2032.46,37,30,1,5,10,111,40,600,1,1,0,college_plus,NC,North Carolina,6.396929655216146,0
